id,battery,location.x,location.y,state,distanceToNearestCharger,requestTime,acceptedTime
Drone_11,0.7199999999999998,87,41,2,31,4732,4732
Drone_10,0.6949999999999997,29,68,2,18,4740,4740
Drone_8,0.5349999999999996,29,15,2,18,4743,4743
Drone_14,0.7949999999999998,28,14,2,19,4750,4750
Drone_15,0.6399999999999997,21,78,2,24,4758,4758
Drone_7,0.7199999999999998,27,72,2,18,4772,4772
Drone_12,0.8299999999999998,82,36,2,24,4774,4774
Drone_4,0.8349999999999999,37,11,2,22,4778,4778
Drone_6,0.6199999999999997,71,34,2,16,4791,4791
Drone_13,0.5049999999999996,85,36,2,26,4793,4793
Drone_10,0.7849999999999998,21,64,2,27,4796,4796
Drone_9,0.4549999999999995,83,37,2,25,4801,4801
Drone_11,0.5999999999999996,73,37,2,19,4806,4806
Drone_15,0.6749999999999997,21,64,2,27,4811,4811
Drone_12,0.8299999999999998,81,36,2,23,4814,4814
Drone_14,0.7699999999999998,27,17,2,17,4816,4816
Drone_4,0.7949999999999998,34,15,2,18,4817,4817
Drone_8,0.5799999999999996,31,11,2,22,4827,4827
Drone_7,0.6949999999999997,33,67,2,15,4828,4828
Drone_6,0.7299999999999998,85,39,2,28,4851,4851
Drone_12,0.8299999999999998,82,36,2,24,4853,4853
Drone_4,0.8149999999999998,41,14,2,20,4858,4858
Drone_10,0.6799999999999997,34,65,2,16,4861,4861
Drone_13,0.5149999999999996,86,38,2,28,4862,4862
Drone_7,0.7599999999999998,28,61,2,23,4870,4870
Drone_15,0.6649999999999997,21,64,2,27,4876,4876
Drone_14,0.7099999999999997,31,22,2,11,4878,4878
Drone_9,0.46999999999999953,86,36,2,27,4881,4881
Drone_11,0.5999999999999996,73,37,2,19,4886,4886
Drone_6,0.7449999999999998,85,39,2,28,4892,4892
Drone_12,0.8299999999999998,82,34,2,22,4892,4892
Drone_4,0.8299999999999998,43,14,2,21,4895,4895
Drone_10,0.7449999999999998,27,64,2,22,4908,4908
Drone_8,0.5449999999999996,37,14,2,19,4910,4910
Drone_7,0.7999999999999998,22,67,2,25,4919,4919
Drone_14,0.7249999999999998,30,21,2,12,4927,4927
Drone_6,0.7649999999999998,88,39,1,30,4930,4930
Drone_13,0.5349999999999996,88,38,2,29,4936,4936
Drone_15,0.6449999999999997,23,65,2,25,4943,4943
Drone_11,0.6899999999999997,88,36,1,28,4946,4946
Drone_12,0.7799999999999998,55,33,2,17,4948,4948
Drone_4,0.7749999999999998,33,17,2,16,4949,4949
Drone_9,0.47499999999999953,82,39,1,26,4959,4959
Drone_10,0.6799999999999997,30,73,1,15,4964,4964
Drone_14,0.7999999999999998,40,13,2,21,4967,4967
Drone_6,0.7499999999999998,85,42,2,30,4971,4971
Drone_7,0.7149999999999997,36,63,2,16,4977,4977
Drone_8,0.47999999999999954,40,22,2,13,4986,4986
Drone_4,0.8349999999999999,37,11,2,22,4990,4990
Drone_11,0.6699999999999997,82,39,1,26,4998,4998
